VendaID,ClienteID,VeiculoID,DataVenda,VendedorID,Preco,Desconto,PrecoFinal,FormaPagamento
1436,344,544,2023-08-03,330,145799,5000,140799,Financiamento
1437,333,567,2023-11-25,347,62678,15000,47678,À vista
1438,212,352,2023-12-04,346,147569,10000,137569,Financiamento
1439,278,349,2023-07-05,328,128633,15000,113633,Financiamento
1440,297,429,2024-09-16,316,111238,2000,109238,À vista
1441,248,626,2024-10-15,342,78878,2000,76878,À vista
1442,358,650,2023-08-03,347,136648,5000,131648,À vista
1443,322,605,2025-02-11,334,62228,0,62228,Financiamento
1444,524,697,2024-05-08,301,108492,10000,98492,Financiamento
1445,286,425,2023-06-10,336,59363,2000,57363,Financiamento
1446,494,247,2023-10-11,337,148621,10000,138621,Leasing
1447,167,456,2024-05-08,317,124560,5000,119560,Financiamento
1448,418,227,2025-12-24,303,137128,0,137128,Financiamento
1449,331,606,2023-03-24,338,68660,5000,63660,Financiamento
1450,415,652,2023-04-26,321,56452,10000,46452,À vista
1451,157,456,2024-04-18,303,124560,2000,122560,Leasing
1452,341,318,2025-03-19,334,114548,5000,109548,À vista
1453,111,437,2024-03-22,309,97201,5000,92201,Financiamento
1454,580,345,2023-07-19,342,149564,2000,147564,À vista
1455,125,687,2025-03-30,327,148451,2000,146451,Leasing
1456,557,481,2024-06-05,330,114585,5000,109585,Leasing
1457,468,385,2024-06-28,338,77605,10000,67605,Leasing
1458,120,369,2024-08-09,310,86639,2000,84639,À vista
1459,599,229,2024-04-11,332,149652,10000,139652,Financiamento
1460,238,232,2025-06-28,340,74218,2000,72218,À vista
1461,478,204,2025-09-27,323,79466,5000,74466,Leasing
1462,527,516,2023-06-18,323,147230,10000,137230,Financiamento
1463,123,468,2024-12-12,338,72702,10000,62702,Financiamento
1464,236,270,2024-07-10,310,55775,5000,50775,Leasing
1465,242,304,2024-11-03,308,106062,2000,104062,Leasing
1466,554,685,2024-10-27,333,125396,15000,110396,Financiamento
1467,399,457,2023-09-24,325,60931,5000,55931,Leasing
1468,171,511,2024-07-28,345,80859,5000,75859,Leasing
1469,434,375,2024-08-20,322,67205,5000,62205,Financiamento
1470,485,346,2023-06-11,348,147143,5000,142143,À vista
1471,562,667,2025-01-18,343,142352,15000,127352,À vista
1472,317,240,2023-05-09,335,97249,15000,82249,Leasing
1473,290,646,2025-01-17,329,109500,10000,99500,À vista
1474,198,332,2023-08-18,324,133782,2000,131782,Financiamento
1475,249,662,2025-11-08,319,116606,10000,106606,À vista
1476,107,458,2024-07-11,327,52427,5000,47427,Leasing
1477,458,560,2023-06-02,304,63783,0,63783,Financiamento
1478,359,615,2024-07-02,338,67301,0,67301,À vista
1479,182,318,2025-09-02,323,114548,10000,104548,À vista
1480,275,434,2024-08-21,348,136736,2000,134736,À vista
1481,506,526,2025-01-15,349,104081,2000,102081,Financiamento
1482,416,681,2023-10-02,314,132295,10000,122295,Financiamento
1483,545,352,2024-02-24,308,147569,2000,145569,Leasing
1484,508,308,2025-10-22,316,106279,5000,101279,Financiamento
1485,334,463,2023-05-15,308,87006,2000,85006,Financiamento
1486,363,315,2025-06-15,302,68291,15000,53291,Financiamento
1487,405,351,2025-12-03,339,83180,10000,73180,À vista
1488,253,377,2025-07-27,340,95193,15000,80193,Financiamento
1489,478,237,2023-03-23,305,50014,2000,48014,À vista
1490,517,253,2023-07-20,323,56374,15000,41374,Financiamento
1491,131,270,2024-01-20,340,55775,2000,53775,Financiamento
1492,176,450,2024-10-13,311,111478,0,111478,Leasing
1493,262,435,2025-01-12,314,52401,15000,37401,À vista
1494,597,450,2024-10-27,344,111478,5000,106478,Financiamento
1495,214,557,2024-11-17,346,60322,0,60322,Financiamento
1496,314,696,2025-04-21,346,111225,10000,101225,Leasing
1497,505,256,2025-10-03,302,74860,15000,59860,Leasing
1498,251,373,2025-01-02,347,141503,0,141503,À vista
1499,595,354,2025-10-23,345,64773,0,64773,Financiamento
1500,512,377,2025-06-20,332,95193,10000,85193,Financiamento
1501,192,304,2024-09-21,320,106062,15000,91062,À vista
1502,101,474,2023-04-29,316,99350,10000,89350,Financiamento
1503,160,321,2024-11-12,310,54386,5000,49386,Leasing
1504,296,258,2024-05-13,313,88906,10000,78906,Leasing
1505,552,305,2023-08-31,335,57179,5000,52179,Leasing
1506,230,683,2024-09-07,337,146782,15000,131782,Leasing
1507,353,531,2025-03-31,308,96378,2000,94378,Leasing
1508,600,689,2023-01-22,331,107649,2000,105649,À vista
1509,527,261,2023-03-11,313,93381,2000,91381,Financiamento
1510,205,679,2025-08-12,313,138867,10000,128867,Leasing
1511,586,293,2024-06-01,346,88027,0,88027,Leasing
1512,311,406,2025-09-02,326,57148,0,57148,Financiamento
1513,539,531,2023-09-07,340,96378,0,96378,À vista
1514,385,367,2023-07-19,323,119712,0,119712,Financiamento
1515,440,396,2023-11-16,348,58530,10000,48530,À vista
1516,284,202,2024-05-18,312,106717,2000,104717,À vista
1517,344,306,2024-12-25,316,74134,0,74134,Financiamento
1518,325,513,2023-12-17,334,60421,0,60421,À vista
1519,259,305,2024-12-15,350,57179,2000,55179,Financiamento
1520,501,644,2024-11-28,308,130686,15000,115686,Financiamento
1521,585,619,2025-09-25,302,116276,5000,111276,À vista
1522,230,399,2023-08-03,309,62994,5000,57994,À vista
1523,175,524,2024-02-06,344,95380,15000,80380,À vista
1524,265,661,2024-01-21,348,112372,2000,110372,Financiamento
1525,134,440,2025-12-22,340,132094,2000,130094,À vista
1526,311,504,2025-12-08,325,142205,2000,140205,Leasing
1527,408,524,2025-11-19,345,95380,0,95380,À vista
1528,226,352,2024-05-25,339,147569,2000,145569,Leasing
1529,286,330,2025-02-21,332,128310,15000,113310,À vista
1530,508,456,2025-04-19,342,124560,0,124560,Financiamento
1531,536,260,2025-08-01,322,72093,2000,70093,Leasing
1532,474,260,2023-03-19,334,72093,15000,57093,Financiamento
1533,531,695,2025-08-23,341,61352,0,61352,À vista
1534,114,417,2023-10-01,303,77691,5000,72691,Leasing
1535,126,328,2023-12-01,317,101043,2000,99043,À vista
1536,331,340,2023-03-17,338,66143,0,66143,À vista
1537,258,396,2025-02-11,324,58530,5000,53530,À vista
1538,583,369,2025-02-28,334,86639,10000,76639,À vista
1539,139,277,2025-08-30,318,147938,15000,132938,Leasing
1540,531,415,2025-11-02,315,103049,10000,93049,Leasing
1541,506,681,2023-12-03,342,132295,15000,117295,Financiamento
1542,493,664,2024-01-13,331,85490,10000,75490,Leasing
1543,453,684,2025-07-15,345,88595,2000,86595,Financiamento
1544,497,388,2025-12-17,312,88618,2000,86618,Financiamento
1545,356,499,2023-06-15,343,69591,0,69591,Leasing
1546,279,599,2024-04-08,308,141187,5000,136187,Financiamento
1547,188,424,2023-10-19,312,97183,2000,95183,À vista
1548,300,235,2023-12-21,346,85230,5000,80230,Leasing
1549,265,464,2024-08-09,313,60030,10000,50030,Leasing
1550,556,414,2023-08-24,307,129317,10000,119317,À vista
1551,389,207,2024-10-03,311,101175,10000,91175,Leasing
1552,208,296,2025-03-11,338,96277,10000,86277,À vista
1553,475,628,2024-03-14,328,101758,0,101758,Leasing
1554,595,236,2025-08-01,334,106071,5000,101071,Financiamento
1555,264,631,2024-03-13,314,123411,5000,118411,À vista
1556,222,564,2025-03-09,342,62443,15000,47443,À vista
1557,442,352,2024-04-27,336,147569,5000,142569,Financiamento
1558,483,246,2025-07-03,319,119375,2000,117375,Leasing
1559,502,623,2024-01-01,326,61532,5000,56532,Financiamento
1560,286,218,2024-04-01,322,125132,5000,120132,Leasing
1561,489,636,2024-07-19,336,131532,5000,126532,Financiamento
1562,386,646,2023-03-07,302,109500,0,109500,À vista
1563,249,470,2025-02-20,315,63129,10000,53129,Leasing
1564,521,248,2023-12-26,348,149803,2000,147803,Financiamento
1565,534,523,2024-05-31,338,113693,2000,111693,À vista
1566,371,430,2023-04-12,317,69551,10000,59551,Leasing
1567,176,500,2024-02-05,310,84937,0,84937,À vista
1568,380,233,2024-10-04,308,123597,0,123597,Leasing
1569,269,239,2024-12-26,342,128147,5000,123147,Leasing
1570,265,669,2024-04-02,334,107652,15000,92652,Leasing
1571,149,379,2024-02-07,312,114837,10000,104837,À vista
1572,324,227,2025-12-22,325,137128,0,137128,À vista
1573,563,369,2023-08-08,327,86639,10000,76639,Leasing
1574,252,393,2025-11-29,318,125837,10000,115837,Leasing
1575,346,561,2023-06-17,312,120242,15000,105242,À vista
1576,229,235,2025-04-15,344,85230,15000,70230,À vista
1577,125,642,2023-07-16,307,109516,5000,104516,Financiamento
1578,148,575,2024-03-28,305,71222,10000,61222,Leasing
1579,535,554,2025-10-29,304,125259,5000,120259,Financiamento
1580,371,269,2025-10-31,332,144452,2000,142452,À vista
1581,592,250,2023-03-02,348,78994,2000,76994,À vista
1582,348,227,2025-03-05,344,137128,2000,135128,À vista
1583,238,588,2024-06-03,312,69029,0,69029,Leasing
1584,516,300,2023-02-15,341,140309,2000,138309,Financiamento
1585,437,662,2024-05-14,315,116606,0,116606,Leasing
1586,433,416,2023-04-18,301,71944,15000,56944,Leasing
1587,238,650,2025-07-16,320,136648,10000,126648,Leasing
1588,550,642,2023-04-28,321,109516,0,109516,Financiamento
1589,140,558,2024-11-08,315,137432,5000,132432,À vista
1590,196,305,2024-02-21,332,57179,2000,55179,Financiamento
1591,107,616,2023-03-09,321,138628,0,138628,À vista
1592,587,261,2025-02-02,326,93381,15000,78381,À vista
1593,210,444,2023-09-30,314,146831,5000,141831,Leasing
1594,418,433,2023-04-08,301,131682,5000,126682,À vista
1595,471,573,2023-05-27,310,89404,15000,74404,Financiamento
1596,350,651,2023-12-12,317,117150,2000,115150,À vista
1597,463,545,2023-12-15,321,105370,0,105370,À vista
1598,134,423,2023-08-20,327,118253,0,118253,Financiamento
1599,303,298,2025-08-14,309,144861,2000,142861,À vista
1600,106,354,2023-08-29,321,64773,10000,54773,Leasing
1601,358,410,2023-04-29,308,85241,2000,83241,À vista
1602,123,509,2023-09-06,306,74275,5000,69275,À vista
1603,597,347,2025-06-10,327,92718,15000,77718,Leasing
1604,462,351,2025-06-03,327,83180,15000,68180,Leasing
1605,433,569,2023-09-19,307,88287,10000,78287,À vista
1606,121,591,2023-03-22,325,134523,2000,132523,Financiamento
1607,254,538,2024-12-11,346,85142,15000,70142,Leasing
1608,238,476,2023-12-08,328,137114,15000,122114,Financiamento
1609,333,341,2024-11-29,327,89489,10000,79489,Financiamento
1610,380,695,2025-02-19,346,61352,5000,56352,À vista
1611,493,264,2024-05-31,323,105381,2000,103381,Leasing
1612,108,686,2025-03-23,322,82347,5000,77347,Leasing
1613,167,462,2023-05-22,320,141113,10000,131113,Leasing
1614,480,461,2024-08-18,350,123604,5000,118604,Leasing
1615,357,467,2024-12-20,308,104768,5000,99768,Leasing
1616,245,645,2024-12-23,314,138735,2000,136735,Leasing
1617,433,210,2023-01-24,323,70333,5000,65333,À vista
1618,229,255,2024-12-06,345,114004,15000,99004,Leasing
1619,428,462,2024-12-17,302,141113,15000,126113,Leasing
1620,434,262,2025-02-09,324,88131,0,88131,Financiamento
1621,205,598,2023-07-30,310,67851,0,67851,À vista
1622,294,529,2025-07-14,349,68695,0,68695,À vista
1623,580,653,2023-09-08,333,77485,2000,75485,Financiamento
1624,117,686,2025-03-05,311,82347,15000,67347,À vista
1625,554,207,2025-11-16,323,101175,10000,91175,À vista
1626,204,341,2025-01-01,348,89489,2000,87489,Leasing
1627,479,542,2025-07-19,315,50108,5000,45108,Leasing
1628,260,359,2025-06-19,310,144422,10000,134422,Financiamento
1629,402,575,2025-09-20,350,71222,15000,56222,Financiamento
1630,117,345,2025-03-05,311,149564,10000,139564,Financiamento
1631,193,621,2023-12-24,302,102905,0,102905,À vista
1632,151,412,2025-09-17,329,103621,15000,88621,À vista
1633,274,624,2023-09-23,302,113639,0,113639,Leasing
1634,379,565,2025-12-14,338,65642,15000,50642,Leasing
1635,384,276,2025-03-04,302,64867,10000,54867,À vista
1636,511,443,2023-11-18,350,60917,0,60917,Leasing
1637,272,437,2023-04-07,349,97201,10000,87201,Financiamento
1638,447,398,2024-01-09,314,114162,5000,109162,À vista
1639,522,663,2024-05-28,338,104549,2000,102549,Financiamento
1640,345,203,2023-12-04,325,140274,10000,130274,Leasing
1641,507,204,2023-04-24,312,79466,2000,77466,À vista
1642,396,700,2025-06-27,304,52921,10000,42921,Leasing
1643,326,680,2024-06-12,319,130127,10000,120127,À vista
1644,566,262,2025-08-29,336,88131,10000,78131,À vista
1645,173,561,2024-02-05,307,120242,0,120242,Leasing
1646,189,421,2024-07-26,338,115126,2000,113126,Leasing
1647,366,414,2024-03-26,347,129317,0,129317,Financiamento
1648,361,658,2023-08-30,334,87349,2000,85349,Leasing
1649,473,643,2024-10-25,306,131368,2000,129368,À vista
1650,452,544,2025-04-16,347,145799,15000,130799,À vista
1651,306,466,2024-03-11,331,136959,10000,126959,À vista
1652,196,514,2025-05-25,311,55437,10000,45437,Financiamento
1653,203,500,2024-09-16,306,84937,0,84937,À vista
1654,126,506,2023-06-19,324,149326,5000,144326,Financiamento
1655,590,601,2024-04-05,349,56714,15000,41714,Leasing
1656,261,586,2023-04-02,344,145878,10000,135878,À vista
1657,474,415,2024-04-26,312,103049,0,103049,Leasing
1658,115,508,2023-12-16,322,145802,5000,140802,Financiamento
1659,434,542,2023-05-15,326,50108,0,50108,Leasing
1660,111,236,2025-02-24,315,106071,15000,91071,Leasing
1661,476,511,2023-09-19,342,80859,5000,75859,Financiamento
1662,296,700,2025-02-16,313,52921,5000,47921,Financiamento
1663,518,225,2025-12-17,332,148862,0,148862,Leasing
1664,186,222,2024-02-12,330,107139,10000,97139,Leasing
1665,275,270,2024-05-22,302,55775,2000,53775,Leasing
1666,549,513,2025-02-27,309,60421,15000,45421,Leasing
1667,588,274,2026-01-15,321,93119,2000,91119,Financiamento
1668,574,417,2025-03-19,346,77691,10000,67691,Leasing
1669,276,226,2023-06-08,345,119559,5000,114559,Financiamento
1670,351,245,2024-05-07,336,112150,10000,102150,Leasing
1671,229,337,2023-03-09,324,147961,10000,137961,Financiamento
1672,516,300,2023-05-12,337,140309,15000,125309,À vista
1673,487,402,2023-05-01,320,79839,15000,64839,Financiamento
1674,488,517,2024-08-15,308,145386,10000,135386,Leasing
1675,520,573,2024-12-04,322,89404,5000,84404,Financiamento
1676,303,447,2023-05-06,323,86175,2000,84175,Financiamento
1677,150,300,2024-11-05,348,140309,5000,135309,Leasing
1678,599,691,2024-08-23,316,111284,5000,106284,À vista
1679,502,577,2024-11-08,349,114287,0,114287,Leasing
1680,108,503,2024-10-06,334,123950,15000,108950,Financiamento
1681,506,306,2024-07-16,348,74134,15000,59134,À vista
1682,287,445,2024-02-27,327,134316,15000,119316,Leasing
1683,232,620,2024-12-17,332,90466,15000,75466,À vista
1684,323,695,2025-10-02,302,61352,10000,51352,Financiamento
1685,470,560,2025-01-23,329,63783,5000,58783,À vista
1686,365,583,2024-10-30,338,96522,15000,81522,Leasing
1687,223,686,2023-05-28,323,82347,15000,67347,Leasing
1688,481,247,2025-01-14,319,148621,5000,143621,À vista
1689,140,269,2023-10-29,309,144452,5000,139452,À vista
1690,345,253,2025-12-10,319,56374,0,56374,Financiamento
1691,193,287,2023-04-10,313,149849,15000,134849,Leasing
1692,406,624,2024-04-14,340,113639,5000,108639,Leasing
1693,223,311,2024-07-07,345,112380,15000,97380,À vista
1694,431,674,2023-04-24,324,59677,2000,57677,À vista
1695,539,237,2023-06-25,332,50014,15000,35014,Leasing
1696,291,461,2025-05-09,336,123604,10000,113604,À vista
1697,233,620,2023-08-09,340,90466,15000,75466,Leasing
1698,447,495,2023-10-23,328,72572,5000,67572,À vista
1699,428,321,2023-08-10,334,54386,5000,49386,À vista
1700,553,238,2023-08-24,336,111228,5000,106228,À vista
1701,567,604,2023-04-11,324,67464,5000,62464,Leasing
1702,600,659,2024-05-08,340,104619,10000,94619,À vista
1703,569,279,2024-10-29,339,72268,10000,62268,À vista
1704,544,502,2023-08-11,309,74908,0,74908,Leasing
1705,138,692,2023-03-01,320,88142,5000,83142,À vista
1706,561,444,2025-08-28,327,146831,2000,144831,Financiamento
1707,573,238,2024-07-03,329,111228,10000,101228,Leasing
1708,587,412,2025-05-30,333,103621,10000,93621,Leasing
1709,577,492,2025-10-16,306,143677,0,143677,Leasing
1710,355,678,2024-02-12,314,65010,2000,63010,Leasing
1711,263,536,2023-09-07,329,75199,10000,65199,À vista
1712,405,306,2025-04-11,329,74134,15000,59134,Financiamento
1713,256,318,2023-11-02,332,114548,15000,99548,Leasing
1714,273,579,2023-09-18,336,132095,15000,117095,À vista
1715,279,605,2025-05-19,311,62228,10000,52228,À vista
1716,403,635,2024-02-02,304,51160,10000,41160,Leasing
1717,230,399,2025-01-20,312,62994,10000,52994,À vista
1718,219,305,2025-03-31,324,57179,10000,47179,Financiamento
1719,445,401,2023-01-30,346,98725,15000,83725,À vista
1720,491,467,2025-03-28,329,104768,0,104768,Leasing
1721,254,274,2025-12-24,340,93119,2000,91119,Leasing
1722,407,644,2024-10-13,324,130686,15000,115686,Financiamento
1723,259,650,2024-12-01,336,136648,10000,126648,À vista
1724,354,687,2023-08-13,328,148451,2000,146451,À vista
1725,117,203,2024-05-14,314,140274,5000,135274,Financiamento
1726,266,674,2023-01-23,344,59677,0,59677,À vista
1727,397,457,2023-10-15,308,60931,2000,58931,À vista
1728,156,493,2023-01-17,326,140905,10000,130905,Financiamento
1729,550,408,2023-05-28,350,116628,2000,114628,Leasing
1730,465,527,2023-12-24,320,138365,15000,123365,Leasing
1731,159,500,2025-04-15,333,84937,15000,69937,Financiamento
1732,261,361,2024-11-23,330,116343,0,116343,Financiamento
1733,346,576,2025-04-19,308,139200,15000,124200,Leasing
1734,562,516,2025-06-15,326,147230,15000,132230,À vista
1735,401,665,2023-10-15,349,92836,2000,90836,À vista
1736,404,211,2023-02-19,325,148611,2000,146611,À vista
1737,398,219,2025-01-21,349,129168,10000,119168,Financiamento
1738,299,658,2024-03-03,309,87349,10000,77349,Financiamento
1739,402,339,2023-08-03,343,75002,0,75002,Financiamento
1740,247,430,2024-01-16,346,69551,0,69551,À vista
1741,409,384,2025-06-23,339,66666,0,66666,Financiamento
1742,222,434,2023-06-05,334,136736,10000,126736,À vista
1743,428,679,2025-08-13,311,138867,15000,123867,À vista
1744,484,515,2024-09-29,313,68464,2000,66464,Financiamento
1745,122,565,2024-10-27,323,65642,0,65642,Leasing
1746,254,362,2024-12-20,346,111054,10000,101054,Financiamento
1747,338,408,2023-10-16,340,116628,5000,111628,Leasing
1748,256,211,2025-09-17,340,148611,2000,146611,À vista
1749,348,696,2023-07-07,307,111225,5000,106225,Leasing
1750,183,431,2023-11-17,326,104772,0,104772,Leasing
1751,550,528,2024-10-02,334,123893,2000,121893,Leasing
1752,371,303,2023-10-15,337,56845,2000,54845,Leasing
1753,483,334,2025-08-26,348,60457,2000,58457,Leasing
1754,501,647,2025-07-20,315,73808,10000,63808,À vista
1755,521,295,2024-10-28,310,78108,5000,73108,À vista
1756,513,213,2025-11-18,337,110585,15000,95585,À vista
1757,395,650,2023-04-22,314,136648,5000,131648,Leasing
1758,399,667,2025-01-14,347,142352,0,142352,À vista
1759,558,493,2023-06-24,321,140905,15000,125905,Financiamento
1760,244,377,2025-01-17,317,95193,0,95193,À vista
1761,518,374,2025-08-29,333,140626,5000,135626,Leasing
1762,196,495,2025-09-30,323,72572,15000,57572,Leasing
1763,315,235,2025-03-11,313,85230,15000,70230,À vista
1764,176,655,2025-07-13,320,61725,2000,59725,Financiamento
1765,519,472,2024-06-10,303,75585,2000,73585,Financiamento
1766,120,526,2024-09-27,340,104081,0,104081,Financiamento
1767,277,431,2024-01-23,340,104772,0,104772,Leasing
1768,264,415,2024-11-15,305,103049,2000,101049,À vista
1769,394,369,2025-12-07,328,86639,0,86639,Leasing
1770,567,248,2024-12-27,335,149803,5000,144803,Financiamento
1771,237,640,2025-03-29,302,139937,15000,124937,À vista
1772,153,221,2025-03-19,317,51312,5000,46312,Leasing
1773,163,509,2025-06-23,319,74275,15000,59275,Financiamento
1774,555,204,2024-07-31,317,79466,15000,64466,Leasing
1775,170,522,2024-12-24,306,50702,10000,40702,Financiamento
1776,498,285,2025-04-30,303,125538,10000,115538,Leasing
1777,492,351,2024-10-17,301,83180,2000,81180,À vista
1778,486,494,2026-01-02,334,118008,0,118008,À vista
1779,235,411,2025-01-05,341,134025,10000,124025,À vista
1780,409,314,2023-12-15,308,99493,0,99493,À vista
1781,503,665,2024-07-05,323,92836,10000,82836,Leasing
1782,350,573,2024-12-01,326,89404,2000,87404,À vista
1783,155,475,2025-08-22,343,62696,15000,47696,Financiamento
1784,338,423,2025-07-02,333,118253,5000,113253,Leasing
1785,531,366,2025-09-16,342,137207,15000,122207,À vista
1786,426,553,2024-04-17,335,94541,2000,92541,À vista
1787,210,613,2023-04-01,305,127551,0,127551,Financiamento
1788,496,324,2023-02-28,321,62876,5000,57876,Leasing
1789,513,292,2025-06-13,304,136421,0,136421,À vista
1790,208,279,2025-03-05,324,72268,5000,67268,À vista
1791,148,300,2025-12-25,319,140309,2000,138309,À vista
1792,394,284,2025-12-02,346,136177,0,136177,À vista
1793,197,578,2024-03-22,335,134847,0,134847,Financiamento
1794,356,632,2023-12-12,308,71381,0,71381,Leasing
1795,371,339,2024-12-15,324,75002,15000,60002,À vista
1796,503,257,2025-03-30,313,51027,10000,41027,Financiamento
1797,568,253,2025-01-14,306,56374,15000,41374,Leasing
1798,575,664,2024-01-11,330,85490,0,85490,Leasing
1799,503,218,2023-08-27,332,125132,2000,123132,À vista
1800,300,522,2023-11-10,348,50702,2000,48702,Financiamento
1801,191,616,2025-05-23,337,138628,2000,136628,Financiamento
1802,393,409,2025-11-25,321,144125,0,144125,Leasing
1803,362,699,2024-07-26,304,110174,5000,105174,À vista
1804,325,330,2023-11-01,340,128310,2000,126310,Leasing
1805,251,573,2023-07-07,345,89404,2000,87404,À vista
1806,380,590,2023-11-02,317,123081,10000,113081,À vista
1807,193,361,2024-06-19,305,116343,0,116343,Leasing
1808,134,265,2024-02-27,313,111244,10000,101244,Leasing
1809,201,527,2024-06-12,345,138365,0,138365,À vista
1810,456,688,2025-09-08,303,105430,15000,90430,Leasing
1811,162,406,2023-09-22,335,57148,5000,52148,À vista
1812,488,511,2024-11-19,319,80859,0,80859,Financiamento
1813,590,442,2024-09-20,322,51164,0,51164,À vista
1814,290,655,2025-02-28,347,61725,10000,51725,À vista
1815,306,336,2024-10-25,340,72493,0,72493,À vista
1816,133,677,2025-10-07,323,144347,10000,134347,À vista
1817,499,232,2024-11-24,324,74218,15000,59218,À vista
1818,342,259,2023-09-23,328,125710,5000,120710,À vista
1819,349,558,2024-10-10,323,137432,5000,132432,À vista
1820,455,418,2024-04-07,313,85370,2000,83370,Financiamento
1821,291,306,2025-05-30,317,74134,15000,59134,Financiamento
1822,171,576,2025-04-05,338,139200,15000,124200,À vista
1823,237,437,2024-08-13,305,97201,10000,87201,Leasing
1824,222,453,2025-03-06,310,113729,0,113729,Leasing
1825,558,677,2024-10-06,340,144347,15000,129347,À vista
1826,472,465,2025-12-14,331,121241,5000,116241,Financiamento
1827,265,399,2024-10-26,350,62994,0,62994,À vista
1828,231,288,2023-12-08,309,54348,5000,49348,À vista
1829,522,332,2023-05-24,310,133782,0,133782,Leasing
1830,494,629,2023-08-24,333,141144,5000,136144,Leasing
1831,201,686,2023-04-29,346,82347,10000,72347,À vista
1832,536,277,2023-12-10,341,147938,10000,137938,Financiamento
1833,411,383,2024-02-02,346,116443,5000,111443,Financiamento
1834,407,506,2024-12-31,314,149326,10000,139326,Leasing
1835,281,654,2023-05-12,329,113028,2000,111028,Financiamento
1836,575,635,2023-12-03,346,51160,0,51160,Leasing
1837,326,308,2023-08-01,347,106279,10000,96279,Financiamento
1838,514,692,2023-06-07,342,88142,5000,83142,Financiamento
1839,133,363,2024-09-17,327,54474,2000,52474,Leasing
1840,374,626,2023-05-10,347,78878,0,78878,À vista
1841,142,360,2024-03-23,319,130242,0,130242,Leasing
1842,294,226,2025-04-18,301,119559,0,119559,Financiamento
1843,475,254,2025-02-23,302,60074,15000,45074,À vista
1844,364,651,2025-05-28,335,117150,10000,107150,Financiamento
1845,353,480,2025-09-12,348,114568,0,114568,À vista
1846,164,630,2025-01-25,312,74353,2000,72353,Financiamento
1847,521,647,2024-12-08,334,73808,2000,71808,À vista
1848,159,218,2025-06-01,336,125132,2000,123132,Leasing
1849,326,251,2024-11-07,307,71251,2000,69251,À vista
1850,518,251,2023-07-24,333,71251,5000,66251,Leasing
1851,124,278,2025-09-04,314,85461,2000,83461,Financiamento
1852,429,307,2023-05-06,325,136231,2000,134231,À vista
1853,403,368,2024-07-23,345,87676,15000,72676,Leasing
1854,279,331,2023-05-14,316,53743,5000,48743,À vista
1855,529,633,2024-08-12,323,63433,2000,61433,À vista
1856,477,236,2023-08-19,310,106071,5000,101071,Leasing
1857,501,665,2023-04-23,305,92836,5000,87836,À vista
1858,144,302,2025-05-20,302,118956,10000,108956,Leasing
1859,105,382,2025-12-20,340,149185,5000,144185,À vista
1860,225,398,2024-04-06,335,114162,0,114162,À vista
1861,566,592,2024-02-14,342,111723,2000,109723,À vista
1862,213,277,2024-05-20,310,147938,10000,137938,À vista
1863,444,307,2024-02-29,335,136231,15000,121231,Financiamento
1864,573,607,2023-07-01,318,140067,10000,130067,Leasing
1865,256,502,2023-12-09,309,74908,15000,59908,Leasing
1866,581,495,2025-02-07,301,72572,10000,62572,Leasing
1867,488,262,2023-06-19,333,88131,10000,78131,À vista
1868,205,686,2024-03-24,337,82347,10000,72347,Financiamento
1869,371,488,2023-08-27,316,128811,10000,118811,Leasing
1870,112,348,2025-11-17,337,132908,2000,130908,Financiamento
1871,274,658,2024-07-16,337,87349,0,87349,Financiamento
1872,235,440,2025-07-03,332,132094,15000,117094,Leasing
1873,441,560,2025-02-07,308,63783,2000,61783,Financiamento
1874,353,577,2025-01-15,350,114287,10000,104287,Leasing
1875,273,234,2023-10-11,306,149724,15000,134724,Leasing
1876,397,217,2024-02-26,313,132932,0,132932,Financiamento
1877,414,614,2024-11-07,325,78487,2000,76487,Financiamento
1878,467,456,2023-11-23,334,124560,10000,114560,Leasing
1879,252,382,2023-12-11,304,149185,5000,144185,Leasing
1880,264,260,2023-06-26,337,72093,0,72093,Leasing
1881,502,310,2024-06-26,322,57035,5000,52035,Financiamento
1882,552,272,2023-12-21,306,86804,15000,71804,Financiamento
1883,334,460,2024-08-14,336,120122,5000,115122,Leasing
1884,437,252,2025-11-29,323,141354,10000,131354,Financiamento
1885,276,479,2025-01-04,336,91900,2000,89900,Leasing
1886,231,448,2024-06-07,321,113356,10000,103356,À vista
1887,176,650,2024-04-12,340,136648,0,136648,Leasing
1888,509,632,2025-02-22,318,71381,5000,66381,À vista
1889,218,375,2024-11-12,350,67205,2000,65205,À vista
1890,562,438,2023-03-13,327,113225,10000,103225,À vista
1891,576,468,2025-06-14,344,72702,15000,57702,À vista
1892,376,697,2024-04-07,344,108492,15000,93492,Leasing
1893,317,494,2025-11-27,336,118008,0,118008,Leasing
1894,476,209,2025-06-26,332,141717,15000,126717,Financiamento
1895,149,632,2024-07-21,336,71381,2000,69381,Leasing
1896,460,494,2024-01-13,303,118008,15000,103008,À vista
1897,388,450,2023-03-22,341,111478,5000,106478,Leasing
1898,193,550,2023-04-25,330,148402,5000,143402,Financiamento
1899,457,612,2024-12-07,328,120113,10000,110113,Leasing
1900,138,589,2024-03-04,348,97116,10000,87116,À vista
1901,151,442,2024-06-08,342,51164,10000,41164,Financiamento
1902,303,237,2024-03-28,322,50014,0,50014,Financiamento
1903,296,286,2023-04-25,350,117588,15000,102588,Financiamento
1904,221,520,2024-07-08,317,106740,2000,104740,À vista
